Name,Year,Quarter,File_Changed,Insertions,Deletions
Sasan Jafarnejad,2020,Q2,0,0,0
Sasan Jafarnejad,2020,Q3,0,0,0
Sasan Jafarnejad,2020,Q4,0,0,0
Christian Goll,2020,Q1,1,0,0
Christian Goll,2020,Q2,0,0,0
Christian Goll,2020,Q3,0,0,0
Christian Goll,2020,Q4,0,0,0
Christian Goll,2018,Q1,0,0,0
Christian Goll,2018,Q2,0,0,0
Christian Goll,2018,Q3,0,0,0
Christian Goll,2018,Q4,1,16,5
Qwerty71,2020,Q1,5,18,21
Qwerty71,2020,Q2,0,0,0
Qwerty71,2020,Q3,0,0,0
Qwerty71,2020,Q4,0,0,0
Qwerty71,2019,Q1,0,0,0
Qwerty71,2019,Q2,0,0,0
Qwerty71,2019,Q3,0,0,0
Qwerty71,2019,Q4,2,33,15
Hugo,2020,Q1,13,32,31
Hugo,2020,Q2,0,0,0
Hugo,2020,Q3,0,0,0
Hugo,2020,Q4,0,0,0
elzino,2020,Q1,1,4,0
elzino,2020,Q2,0,0,0
elzino,2020,Q3,0,0,0
elzino,2020,Q4,0,0,0
Craig Citro,2020,Q1,2,49,0
Craig Citro,2020,Q2,0,0,0
Craig Citro,2020,Q3,0,0,0
Craig Citro,2020,Q4,0,0,0
Craig Citro,2019,Q1,6,66,11
Craig Citro,2019,Q2,0,0,0
Craig Citro,2019,Q3,0,0,0
Craig Citro,2019,Q4,0,0,0
Craig Citro,2018,Q1,0,0,0
Craig Citro,2018,Q2,1,5,0
Craig Citro,2018,Q3,1,4,0
Craig Citro,2018,Q4,0,0,0
Craig Citro,2016,Q1,16,226,28
Craig Citro,2016,Q2,0,0,0
Craig Citro,2016,Q3,0,0,0
Craig Citro,2016,Q4,2,14,5
Mrinal Jain,2020,Q1,6,18,6
Mrinal Jain,2020,Q2,0,0,0
Mrinal Jain,2020,Q3,0,0,0
Mrinal Jain,2020,Q4,0,0,0
ytyt-yt,2020,Q1,1,0,0
ytyt-yt,2020,Q2,0,0,0
ytyt-yt,2020,Q3,0,0,0
ytyt-yt,2020,Q4,0,0,0
Yanan Cao,2020,Q1,8,209,20
Yanan Cao,2020,Q2,0,0,0
Yanan Cao,2020,Q3,0,0,0
Yanan Cao,2020,Q4,0,0,0
Yanan Cao,2019,Q1,98,4109,3439
Yanan Cao,2019,Q2,66,1196,836
Yanan Cao,2019,Q3,68,4245,498
Yanan Cao,2019,Q4,99,2476,601
Yanan Cao,2018,Q1,0,0,0
Yanan Cao,2018,Q2,2,11,2
Yanan Cao,2018,Q3,40,1294,1029
Yanan Cao,2018,Q4,51,1516,696
Nicholas Gao,2020,Q1,1,6,6
Nicholas Gao,2020,Q2,0,0,0
Nicholas Gao,2020,Q3,0,0,0
Nicholas Gao,2020,Q4,0,0,0
Kaustubh Maske Patil,2020,Q1,1,4,0
Kaustubh Maske Patil,2020,Q2,0,0,0
Kaustubh Maske Patil,2020,Q3,0,0,0
Kaustubh Maske Patil,2020,Q4,0,0,0
Kaustubh Maske Patil,2019,Q1,0,0,0
Kaustubh Maske Patil,2019,Q2,0,0,0
Kaustubh Maske Patil,2019,Q3,0,0,0
Kaustubh Maske Patil,2019,Q4,15,154,113
William-Yin123,2020,Q1,3,0,18
William-Yin123,2020,Q2,0,0,0
William-Yin123,2020,Q3,0,0,0
William-Yin123,2020,Q4,0,0,0
William-Yin123,2019,Q1,0,0,0
William-Yin123,2019,Q2,0,0,0
William-Yin123,2019,Q3,0,0,0
William-Yin123,2019,Q4,43,148,68
Dheeraj R Reddy,2020,Q1,1,2,0
Dheeraj R Reddy,2020,Q2,0,0,0
Dheeraj R Reddy,2020,Q3,0,0,0
Dheeraj R Reddy,2020,Q4,0,0,0
Dheeraj R Reddy,2019,Q1,0,0,0
Dheeraj R Reddy,2019,Q2,0,0,0
Dheeraj R Reddy,2019,Q3,0,0,0
Dheeraj R Reddy,2019,Q4,3,16,16
boron,2020,Q1,7,19,24
boron,2020,Q2,0,0,0
boron,2020,Q3,0,0,0
boron,2020,Q4,0,0,0
boron,2019,Q1,0,0,0
boron,2019,Q2,0,0,0
boron,2019,Q3,0,0,0
boron,2019,Q4,4,47,19
George Sterpu,2020,Q1,2,4,4
George Sterpu,2020,Q2,0,0,0
George Sterpu,2020,Q3,0,0,0
George Sterpu,2020,Q4,0,0,0
George Sterpu,2019,Q1,0,0,0
George Sterpu,2019,Q2,1,0,0
George Sterpu,2019,Q3,1,2,2
George Sterpu,2019,Q4,1,2,2
George Sterpu,2018,Q1,1,2,2
George Sterpu,2018,Q2,0,0,0
George Sterpu,2018,Q3,0,0,0
George Sterpu,2018,Q4,1,0,0
Andrei Kulik,2020,Q1,8,58,44
Andrei Kulik,2020,Q2,0,0,0
Andrei Kulik,2020,Q3,0,0,0
Andrei Kulik,2020,Q4,0,0,0
Eyvind Niklasson,2020,Q1,2,33,4
Eyvind Niklasson,2020,Q2,0,0,0
Eyvind Niklasson,2020,Q3,0,0,0
Eyvind Niklasson,2020,Q4,0,0,0
Richard Xiao,2020,Q1,1,0,0
Richard Xiao,2020,Q2,0,0,0
Richard Xiao,2020,Q3,0,0,0
Richard Xiao,2020,Q4,0,0,0
Richard Xiao,2019,Q1,0,0,0
Richard Xiao,2019,Q2,0,0,0
Richard Xiao,2019,Q3,0,0,0
Richard Xiao,2019,Q4,3,0,0
Lamar,2020,Q1,3,6,6
Lamar,2020,Q2,0,0,0
Lamar,2020,Q3,0,0,0
Lamar,2020,Q4,0,0,0
Lamar,2019,Q1,0,0,0
Lamar,2019,Q2,0,0,0
Lamar,2019,Q3,0,0,0
Lamar,2019,Q4,7,404,121
Tetragramm,2020,Q1,1,0,0
Tetragramm,2020,Q2,0,0,0
Tetragramm,2020,Q3,0,0,0
Tetragramm,2020,Q4,0,0,0
Tetragramm,2019,Q1,0,0,0
Tetragramm,2019,Q2,0,0,0
Tetragramm,2019,Q3,0,0,0
Tetragramm,2019,Q4,2,6,8
sharkdtu,2019,Q1,0,0,0
sharkdtu,2019,Q2,0,0,0
sharkdtu,2019,Q3,0,0,0
sharkdtu,2019,Q4,2,41,11
sharkdtu,2016,Q1,0,0,0
sharkdtu,2016,Q2,1,2,2
sharkdtu,2016,Q3,0,0,0
sharkdtu,2016,Q4,0,0,0
Sami,2020,Q1,1,0,0
Sami,2020,Q2,0,0,0
Sami,2020,Q3,0,0,0
Sami,2020,Q4,0,0,0
Sami,2019,Q1,0,0,0
Sami,2019,Q2,14,666,561
Sami,2019,Q3,43,1582,1004
Sami,2019,Q4,14,88,72
Paul Baranay,2020,Q1,2,2,0
Paul Baranay,2020,Q2,0,0,0
Paul Baranay,2020,Q3,0,0,0
Paul Baranay,2020,Q4,0,0,0
autoih,2020,Q1,1,0,0
autoih,2020,Q2,0,0,0
autoih,2020,Q3,0,0,0
autoih,2020,Q4,0,0,0
autoih,2019,Q1,0,0,0
autoih,2019,Q2,0,0,0
autoih,2019,Q3,18,288,244
autoih,2019,Q4,20,59,53
BashirSbaiti,2020,Q1,2,4,2
BashirSbaiti,2020,Q2,0,0,0
BashirSbaiti,2020,Q3,0,0,0
BashirSbaiti,2020,Q4,0,0,0
BashirSbaiti,2019,Q1,0,0,0
BashirSbaiti,2019,Q2,0,0,0
BashirSbaiti,2019,Q3,0,0,0
BashirSbaiti,2019,Q4,1,6,0
Adam Wood,2020,Q1,1,33,25
Adam Wood,2020,Q2,0,0,0
Adam Wood,2020,Q3,0,0,0
Adam Wood,2020,Q4,0,0,0
Adam Wood,2019,Q1,3,206,215
Adam Wood,2019,Q2,0,0,0
Adam Wood,2019,Q3,3,71,49
Adam Wood,2019,Q4,0,0,0
Mbah-Javis,2020,Q1,4,68,82
Mbah-Javis,2020,Q2,0,0,0
Mbah-Javis,2020,Q3,0,0,0
Mbah-Javis,2020,Q4,0,0,0
Mbah-Javis,2019,Q1,0,0,0
Mbah-Javis,2019,Q2,0,0,0
Mbah-Javis,2019,Q3,0,0,0
Mbah-Javis,2019,Q4,32,272,184
Yuki Ueda,2020,Q1,4,4,4
Yuki Ueda,2020,Q2,0,0,0
Yuki Ueda,2020,Q3,0,0,0
Yuki Ueda,2020,Q4,0,0,0
Shreyash Patodia,2020,Q1,1,0,0
Shreyash Patodia,2020,Q2,0,0,0
Shreyash Patodia,2020,Q3,0,0,0
Shreyash Patodia,2020,Q4,0,0,0
Khor Chean Wei,2020,Q1,1,0,0
Khor Chean Wei,2020,Q2,0,0,0
Khor Chean Wei,2020,Q3,0,0,0
Khor Chean Wei,2020,Q4,0,0,0
Ethan Saadia,2020,Q1,3,38,16
Ethan Saadia,2020,Q2,0,0,0
Ethan Saadia,2020,Q3,0,0,0
Ethan Saadia,2020,Q4,0,0,0
Ethan Saadia,2019,Q1,0,0,0
Ethan Saadia,2019,Q2,0,0,0
Ethan Saadia,2019,Q3,0,0,0
Ethan Saadia,2019,Q4,1,20,0
Hristo Vrigazov,2020,Q1,1,4,0
Hristo Vrigazov,2020,Q2,0,0,0
Hristo Vrigazov,2020,Q3,0,0,0
Hristo Vrigazov,2020,Q4,0,0,0
Hristo Vrigazov,2019,Q1,0,0,0
Hristo Vrigazov,2019,Q2,0,0,0
Hristo Vrigazov,2019,Q3,0,0,0
Hristo Vrigazov,2019,Q4,17,324,72
msteknoadam,2020,Q1,1,49,49
msteknoadam,2020,Q2,0,0,0
msteknoadam,2020,Q3,0,0,0
msteknoadam,2020,Q4,0,0,0
msteknoadam,2019,Q1,0,0,0
msteknoadam,2019,Q2,0,0,0
msteknoadam,2019,Q3,0,0,0
msteknoadam,2019,Q4,24,1400,1226
pshiko,2020,Q1,2,15,9
pshiko,2020,Q2,0,0,0
pshiko,2020,Q3,0,0,0
pshiko,2020,Q4,0,0,0
pshiko,2019,Q1,0,0,0
pshiko,2019,Q2,0,0,0
pshiko,2019,Q3,0,0,0
pshiko,2019,Q4,1,7,4
zhuwenxi,2020,Q1,1,2,2
zhuwenxi,2020,Q2,0,0,0
zhuwenxi,2020,Q3,0,0,0
zhuwenxi,2020,Q4,0,0,0
arpan-dhatt,2020,Q1,1,18,0
arpan-dhatt,2020,Q2,0,0,0
arpan-dhatt,2020,Q3,0,0,0
arpan-dhatt,2020,Q4,0,0,0
HotPotatoC,2020,Q1,1,0,0
HotPotatoC,2020,Q2,0,0,0
HotPotatoC,2020,Q3,0,0,0
HotPotatoC,2020,Q4,0,0,0
HotPotatoC,2019,Q1,0,0,0
HotPotatoC,2019,Q2,0,0,0
HotPotatoC,2019,Q3,0,0,0
HotPotatoC,2019,Q4,21,109,87
leike666666,2019,Q1,0,0,0
leike666666,2019,Q2,0,0,0
leike666666,2019,Q3,2,3,3
leike666666,2019,Q4,3,38,42
RichardXiao13,2019,Q1,0,0,0
RichardXiao13,2019,Q2,0,0,0
RichardXiao13,2019,Q3,0,0,0
RichardXiao13,2019,Q4,2,5,0
Arvind Sundararajan,2019,Q1,0,0,0
Arvind Sundararajan,2019,Q2,0,0,0
Arvind Sundararajan,2019,Q3,0,0,0
Arvind Sundararajan,2019,Q4,1,7,6
Manuel Freiberger,2019,Q1,0,0,0
Manuel Freiberger,2019,Q2,0,0,0
Manuel Freiberger,2019,Q3,10,524,4
Manuel Freiberger,2019,Q4,16,133,49
ruchit2801,2019,Q1,0,0,0
ruchit2801,2019,Q2,0,0,0
ruchit2801,2019,Q3,0,0,0
ruchit2801,2019,Q4,1,0,0
SumanSudhir,2019,Q1,0,0,0
SumanSudhir,2019,Q2,0,0,0
SumanSudhir,2019,Q3,0,0,0
SumanSudhir,2019,Q4,1,0,0
Alexandre Abadie,2019,Q1,0,0,0
Alexandre Abadie,2019,Q2,0,0,0
Alexandre Abadie,2019,Q3,0,0,0
Alexandre Abadie,2019,Q4,1,2,0
Frank Laub,2019,Q1,0,0,0
Frank Laub,2019,Q2,0,0,0
Frank Laub,2019,Q3,0,0,0
Frank Laub,2019,Q4,3,34,0
deepakm,2019,Q1,0,0,0
deepakm,2019,Q2,0,0,0
deepakm,2019,Q3,0,0,0
deepakm,2019,Q4,1,2,2
Wallyss Lima,2019,Q1,0,0,0
Wallyss Lima,2019,Q2,0,0,0
Wallyss Lima,2019,Q3,0,0,0
Wallyss Lima,2019,Q4,2,7,3
Noah Trenaman,2019,Q1,0,0,0
Noah Trenaman,2019,Q2,0,0,0
Noah Trenaman,2019,Q3,0,0,0
Noah Trenaman,2019,Q4,1,0,0
Andr? Susano Pinto,2019,Q1,52,962,448
Andr? Susano Pinto,2019,Q2,24,255,288
Andr? Susano Pinto,2019,Q3,13,100,29
Andr? Susano Pinto,2019,Q4,3,12,9
Marco Jacopo Ferrarotti,2019,Q1,0,0,0
Marco Jacopo Ferrarotti,2019,Q2,0,0,0
Marco Jacopo Ferrarotti,2019,Q3,0,0,0
Marco Jacopo Ferrarotti,2019,Q4,1,2,2
Anuj Rawat,2019,Q1,3,287,57
Anuj Rawat,2019,Q2,4,323,82
Anuj Rawat,2019,Q3,0,0,0
Anuj Rawat,2019,Q4,1,4,5
Huanming Fang,2019,Q1,0,0,0
Huanming Fang,2019,Q2,0,0,0
Huanming Fang,2019,Q3,0,0,0
Huanming Fang,2019,Q4,1,5,0
Jean-Denis Lesage,2019,Q1,0,0,0
Jean-Denis Lesage,2019,Q2,0,0,0
Jean-Denis Lesage,2019,Q3,0,0,0
Jean-Denis Lesage,2019,Q4,8,140,13
Hans Gaiser,2019,Q1,0,0,0
Hans Gaiser,2019,Q2,0,0,0
Hans Gaiser,2019,Q3,0,0,0
Hans Gaiser,2019,Q4,1,13,7
Hans Gaiser,2017,Q1,0,0,0
Hans Gaiser,2017,Q2,0,0,0
Hans Gaiser,2017,Q3,1,0,0
Hans Gaiser,2017,Q4,0,0,0
Benjamin Barenblat,2019,Q1,1,0,0
Benjamin Barenblat,2019,Q2,0,0,0
Benjamin Barenblat,2019,Q3,3,6,2
Benjamin Barenblat,2019,Q4,5,29,26
Benjamin Barenblat,2018,Q1,0,0,0
Benjamin Barenblat,2018,Q2,0,0,0
Benjamin Barenblat,2018,Q3,0,0,0
Benjamin Barenblat,2018,Q4,2,4,2
William Zhang,2019,Q1,0,0,0
William Zhang,2019,Q2,0,0,0
William Zhang,2019,Q3,0,0,0
William Zhang,2019,Q4,18,112,80
Jin Mingjian,2019,Q1,0,0,0
Jin Mingjian,2019,Q2,0,0,0
Jin Mingjian,2019,Q3,0,0,0
Jin Mingjian,2019,Q4,1,0,0
Taehun Kim,2019,Q1,0,0,0
Taehun Kim,2019,Q2,0,0,0
Taehun Kim,2019,Q3,0,0,0
Taehun Kim,2019,Q4,2,114,15
Jose Ignacio Gomez,2019,Q1,0,0,0
Jose Ignacio Gomez,2019,Q2,0,0,0
Jose Ignacio Gomez,2019,Q3,0,0,0
Jose Ignacio Gomez,2019,Q4,28,455,92
Fangjun Kuang,2019,Q1,9,7,11
Fangjun Kuang,2019,Q2,0,0,0
Fangjun Kuang,2019,Q3,2,4,0
Fangjun Kuang,2019,Q4,0,0,0
Drake Gens,2019,Q1,0,0,0
Drake Gens,2019,Q2,0,0,0
Drake Gens,2019,Q3,0,0,0
Drake Gens,2019,Q4,2,5,5
minoring,2019,Q1,0,0,0
minoring,2019,Q2,0,0,0
minoring,2019,Q3,0,0,0
minoring,2019,Q4,1,0,0
Yaxun (Sam) Liu,2019,Q1,0,0,0
Yaxun (Sam) Liu,2019,Q2,0,0,0
Yaxun (Sam) Liu,2019,Q3,0,0,0
Yaxun (Sam) Liu,2019,Q4,1,0,0
Alkis Evlogimenos,2019,Q1,0,0,0
Alkis Evlogimenos,2019,Q2,0,0,0
Alkis Evlogimenos,2019,Q3,0,0,0
Alkis Evlogimenos,2019,Q4,3,15,10
thierry,2019,Q1,0,0,0
thierry,2019,Q2,0,0,0
thierry,2019,Q3,0,0,0
thierry,2019,Q4,4,54,27
Thierry Herrmann,2019,Q1,0,0,0
Thierry Herrmann,2019,Q2,0,0,0
Thierry Herrmann,2019,Q3,0,0,0
Thierry Herrmann,2019,Q4,6,32,13
Vishal Bhola,2019,Q1,0,0,0
Vishal Bhola,2019,Q2,0,0,0
Vishal Bhola,2019,Q3,0,0,0
Vishal Bhola,2019,Q4,2,10,8
Wen-Heng (Jack) Chung,2019,Q1,61,229,133
Wen-Heng (Jack) Chung,2019,Q2,47,609,226
Wen-Heng (Jack) Chung,2019,Q3,131,2699,1510
Wen-Heng (Jack) Chung,2019,Q4,3,6,0
Wen-Heng (Jack) Chung,2018,Q1,0,0,0
Wen-Heng (Jack) Chung,2018,Q2,33,1611,23
Wen-Heng (Jack) Chung,2018,Q3,55,563,446
Wen-Heng (Jack) Chung,2018,Q4,28,888,242
Denis Khalikov,2019,Q1,2,16,10
Denis Khalikov,2019,Q2,0,0,0
Denis Khalikov,2019,Q3,90,5080,221
Denis Khalikov,2019,Q4,75,4220,325
Hugo Sjöberg,2019,Q1,0,0,0
Hugo Sjöberg,2019,Q2,0,0,0
Hugo Sjöberg,2019,Q3,0,0,0
Hugo Sjöberg,2019,Q4,3,0,2
www,2019,Q1,0,0,0
www,2019,Q2,0,0,0
www,2019,Q3,0,0,0
www,2019,Q4,3,0,8
Ewout ter Hoeven,2019,Q1,0,0,0
Ewout ter Hoeven,2019,Q2,0,0,0
Ewout ter Hoeven,2019,Q3,0,0,0
Ewout ter Hoeven,2019,Q4,1,4,6
Daniel Falbel,2019,Q1,0,0,0
Daniel Falbel,2019,Q2,0,0,0
Daniel Falbel,2019,Q3,0,0,0
Daniel Falbel,2019,Q4,6,40,12
LIUJIAN435,2019,Q1,0,0,0
LIUJIAN435,2019,Q2,0,0,0
LIUJIAN435,2019,Q3,0,0,0
LIUJIAN435,2019,Q4,22,187,70
Kimberly,2019,Q1,0,0,0
Kimberly,2019,Q2,0,0,0
Kimberly,2019,Q3,0,0,0
Kimberly,2019,Q4,1,3,0
nmostafa,2019,Q1,0,0,0
nmostafa,2019,Q2,0,0,0
nmostafa,2019,Q3,0,0,0
nmostafa,2019,Q4,15,536,108
Anthony Liu,2019,Q1,0,0,0
Anthony Liu,2019,Q2,0,0,0
Anthony Liu,2019,Q3,0,0,0
Anthony Liu,2019,Q4,8,624,13
Shane Smiskol,2019,Q1,0,0,0
Shane Smiskol,2019,Q2,0,0,0
Shane Smiskol,2019,Q3,0,0,0
Shane Smiskol,2019,Q4,1,2,0
Alexandre E. Eichenberger,2019,Q1,0,0,0
Alexandre E. Eichenberger,2019,Q2,0,0,0
Alexandre E. Eichenberger,2019,Q3,0,0,0
Alexandre E. Eichenberger,2019,Q4,1,18,20
David Chen,2019,Q1,0,0,0
David Chen,2019,Q2,0,0,0
David Chen,2019,Q3,0,0,0
David Chen,2019,Q4,1,8,2
David Soergel,2019,Q1,0,0,0
David Soergel,2019,Q2,0,0,0
David Soergel,2019,Q3,0,0,0
David Soergel,2019,Q4,1,0,0
David Soergel,2018,Q1,2,67,16
David Soergel,2018,Q2,0,0,0
David Soergel,2018,Q3,0,0,0
David Soergel,2018,Q4,0,0,0
David Soergel,2017,Q1,90,2340,533
David Soergel,2017,Q2,35,597,150
David Soergel,2017,Q3,41,2218,168
David Soergel,2017,Q4,9,108,49
David Soergel,2016,Q1,0,0,0
David Soergel,2016,Q2,64,2169,350
David Soergel,2016,Q3,83,1693,389
David Soergel,2016,Q4,35,2044,148
Robert Crowe,2019,Q1,0,0,0
Robert Crowe,2019,Q2,0,0,0
Robert Crowe,2019,Q3,0,0,0
Robert Crowe,2019,Q4,1,10,4
Markus Franke,2019,Q1,0,0,0
Markus Franke,2019,Q2,0,0,0
Markus Franke,2019,Q3,0,0,0
Markus Franke,2019,Q4,1,0,0
Niels Ole Salscheider,2019,Q1,0,0,0
Niels Ole Salscheider,2019,Q2,2,5,5
Niels Ole Salscheider,2019,Q3,0,0,0
Niels Ole Salscheider,2019,Q4,4,52,7
Niels Ole Salscheider,2018,Q1,0,0,0
Niels Ole Salscheider,2018,Q2,0,0,0
Niels Ole Salscheider,2018,Q3,0,0,0
Niels Ole Salscheider,2018,Q4,3,190,0
Niels Ole Salscheider,2016,Q1,0,0,0
Niels Ole Salscheider,2016,Q2,0,0,0
Niels Ole Salscheider,2016,Q3,1,2,2
Niels Ole Salscheider,2016,Q4,1,0,0
rpalakkal,2019,Q1,0,0,0
rpalakkal,2019,Q2,0,0,0
rpalakkal,2019,Q3,0,0,0
rpalakkal,2019,Q4,2,22,7
Diederik van Liere,2019,Q1,0,0,0
Diederik van Liere,2019,Q2,0,0,0
Diederik van Liere,2019,Q3,0,0,0
Diederik van Liere,2019,Q4,1,2,0
Christian Sachs,2019,Q1,0,0,0
Christian Sachs,2019,Q2,0,0,0
Christian Sachs,2019,Q3,0,0,0
Christian Sachs,2019,Q4,1,2,2
Diego Caballero,2019,Q1,0,0,0
Diego Caballero,2019,Q2,0,0,0
Diego Caballero,2019,Q3,41,298,60
Diego Caballero,2019,Q4,9,285,71
brett koonce,2019,Q1,0,0,0
brett koonce,2019,Q2,0,0,0
brett koonce,2019,Q3,2,5,5
brett koonce,2019,Q4,2,4,4
brett koonce,2018,Q1,93,162,162
brett koonce,2018,Q2,29,45,45
brett koonce,2018,Q3,0,0,0
brett koonce,2018,Q4,0,0,0
brett koonce,2017,Q1,0,0,0
brett koonce,2017,Q2,0,0,0
brett koonce,2017,Q3,0,0,0
brett koonce,2017,Q4,6,6,6
JKIsaacLee,2019,Q1,0,0,0
JKIsaacLee,2019,Q2,0,0,0
JKIsaacLee,2019,Q3,0,0,0
JKIsaacLee,2019,Q4,2,0,0
Johan Euphrosine,2019,Q1,3,3,3
Johan Euphrosine,2019,Q2,8,14,10
Johan Euphrosine,2019,Q3,0,0,0
Johan Euphrosine,2019,Q4,1,0,0
hsahovic,2019,Q1,0,0,0
hsahovic,2019,Q2,0,0,0
hsahovic,2019,Q3,0,0,0
hsahovic,2019,Q4,1,0,0
Michal Tarnowski,2019,Q1,0,0,0
Michal Tarnowski,2019,Q2,0,0,0
Michal Tarnowski,2019,Q3,0,0,0
Michal Tarnowski,2019,Q4,1,5,0
David Truby,2019,Q1,0,0,0
David Truby,2019,Q2,0,0,0
David Truby,2019,Q3,0,0,0
David Truby,2019,Q4,1,0,0
Amit Kumar Jaiswal,2019,Q1,1,12,12
Amit Kumar Jaiswal,2019,Q2,0,0,0
Amit Kumar Jaiswal,2019,Q3,0,0,0
Amit Kumar Jaiswal,2019,Q4,5,41,28
Andrew Anderson,2019,Q1,0,0,0
Andrew Anderson,2019,Q2,0,0,0
Andrew Anderson,2019,Q3,0,0,0
Andrew Anderson,2019,Q4,1,26,25
Dan Zheng,2019,Q1,0,0,0
Dan Zheng,2019,Q2,3,32,30
Dan Zheng,2019,Q3,2,2,2
Dan Zheng,2019,Q4,1,0,0
Jacob Burnim,2019,Q1,0,0,0
Jacob Burnim,2019,Q2,1,0,0
Jacob Burnim,2019,Q3,1,6,6
Jacob Burnim,2019,Q4,1,38,29
Jean-Michel Gorius,2019,Q1,0,0,0
Jean-Michel Gorius,2019,Q2,0,0,0
Jean-Michel Gorius,2019,Q3,0,0,0
Jean-Michel Gorius,2019,Q4,10,129,137
zhangshijin,2019,Q1,0,0,0
zhangshijin,2019,Q2,0,0,0
zhangshijin,2019,Q3,0,0,0
zhangshijin,2019,Q4,1,0,0
nuka137,2019,Q1,0,0,0
nuka137,2019,Q2,0,0,0
nuka137,2019,Q3,0,0,0
nuka137,2019,Q4,1,0,0
Eric Schweitz,2019,Q1,0,0,0
Eric Schweitz,2019,Q2,0,0,0
Eric Schweitz,2019,Q3,14,61,0
Eric Schweitz,2019,Q4,17,152,0
Bharat Raghunathan,2019,Q1,1,0,0
Bharat Raghunathan,2019,Q2,1,2,2
Bharat Raghunathan,2019,Q3,0,0,0
Bharat Raghunathan,2019,Q4,1,9,8
Stefano Mazzocchi,2019,Q1,0,0,0
Stefano Mazzocchi,2019,Q2,0,0,0
Stefano Mazzocchi,2019,Q3,0,0,0
Stefano Mazzocchi,2019,Q4,1,7,4
Srishti,2019,Q1,0,0,0
Srishti,2019,Q2,0,0,0
Srishti,2019,Q3,0,0,0
Srishti,2019,Q4,1,0,0
Namrata Bhave,2019,Q1,0,0,0
Namrata Bhave,2019,Q2,0,0,0
Namrata Bhave,2019,Q3,0,0,0
Namrata Bhave,2019,Q4,3,6,4
Tian Jin,2019,Q1,0,0,0
Tian Jin,2019,Q2,0,0,0
Tian Jin,2019,Q3,0,0,0
Tian Jin,2019,Q4,2,2,2
Tian Jin,2017,Q1,0,0,0
Tian Jin,2017,Q2,0,0,0
Tian Jin,2017,Q3,7,458,83
Tian Jin,2017,Q4,23,941,570
Srishti Yadav,2019,Q1,0,0,0
Srishti Yadav,2019,Q2,0,0,0
Srishti Yadav,2019,Q3,0,0,0
Srishti Yadav,2019,Q4,1,26,0
Hans Pabst,2019,Q1,0,0,0
Hans Pabst,2019,Q2,0,0,0
Hans Pabst,2019,Q3,0,0,0
Hans Pabst,2019,Q4,8,292,275
Hans Pabst,2017,Q1,9,78,67
Hans Pabst,2017,Q2,0,0,0
Hans Pabst,2017,Q3,0,0,0
Hans Pabst,2017,Q4,0,0,0
Peng Wu,2019,Q1,0,0,0
Peng Wu,2019,Q2,0,0,0
Peng Wu,2019,Q3,0,0,0
Peng Wu,2019,Q4,8,184,163
namrata-ibm,2019,Q1,0,0,0
namrata-ibm,2019,Q2,0,0,0
namrata-ibm,2019,Q3,0,0,0
namrata-ibm,2019,Q4,3,27,7
namrata-ibm,2018,Q1,3,44,4
namrata-ibm,2018,Q2,0,0,0
namrata-ibm,2018,Q3,0,0,0
namrata-ibm,2018,Q4,0,0,0
namrata-ibm,2017,Q1,11,227,84
namrata-ibm,2017,Q2,0,0,0
namrata-ibm,2017,Q3,5,162,6
namrata-ibm,2017,Q4,1,4,2
MLIR Team,2019,Q1,74,4444,1262
MLIR Team,2019,Q2,110,529,645
MLIR Team,2019,Q3,82,761,399
MLIR Team,2019,Q4,54,1202,170
MLIR Team,2018,Q1,0,0,0
MLIR Team,2018,Q2,15,413,24
MLIR Team,2018,Q3,67,2015,529
MLIR Team,2018,Q4,89,5791,1244
Andy Davis,2019,Q1,0,0,0
Andy Davis,2019,Q2,70,4164,1224
Andy Davis,2019,Q3,48,1985,1666
Andy Davis,2019,Q4,40,1450,191
PragmaTwice,2019,Q1,0,0,0
PragmaTwice,2019,Q2,0,0,0
PragmaTwice,2019,Q3,0,0,0
PragmaTwice,2019,Q4,1,0,0
Sergio Guadarrama,2019,Q1,3,0,0
Sergio Guadarrama,2019,Q2,11,81,55
Sergio Guadarrama,2019,Q3,0,0,0
Sergio Guadarrama,2019,Q4,1,4,0
Sergio Guadarrama,2018,Q1,8,496,93
Sergio Guadarrama,2018,Q2,3,10,3
Sergio Guadarrama,2018,Q3,3,32,16
Sergio Guadarrama,2018,Q4,3,37,18
Sergio Guadarrama,2017,Q1,13,223,130
Sergio Guadarrama,2017,Q2,15,276,7
Sergio Guadarrama,2017,Q3,7,138,43
Sergio Guadarrama,2017,Q4,31,779,89
Sergio Guadarrama,2016,Q1,0,0,0
Sergio Guadarrama,2016,Q2,0,0,0
Sergio Guadarrama,2016,Q3,59,1815,257
Sergio Guadarrama,2016,Q4,15,388,118
Lee Netherton,2019,Q1,0,0,0
Lee Netherton,2019,Q2,0,0,0
Lee Netherton,2019,Q3,0,0,0
Lee Netherton,2019,Q4,1,17,10
darsh8200,2019,Q1,0,0,0
darsh8200,2019,Q2,0,0,0
darsh8200,2019,Q3,0,0,0
darsh8200,2019,Q4,2,8,8
Devansh Singh,2019,Q1,0,0,0
Devansh Singh,2019,Q2,0,0,0
Devansh Singh,2019,Q3,0,0,0
Devansh Singh,2019,Q4,1,12,12
Douman,2019,Q1,0,0,0
Douman,2019,Q2,0,0,0
Douman,2019,Q3,1,16,13
